#contig	Length	B0H_VFD_S52	B0H_VFN_S44	B0L_VFD_S51	B0L_VFN_S43	B2R2H_VFD_S54	B2R2H_VFN_S46	B2R2L_VFD_S53	B2R2L_VFN_S45	B3R2H_VFD_S55	B3R2H_VFN_S48	B3R2L_VFN_S47	B8R2H_VFD_S57	B8R2H_VFN_S50	B8R2L_VFD_S56	B8R2L_VFN_S49
VIRSorter_Contig_3157-circular-cat_2	46697	8.0000	6.0000	2.0000	12.0000	10.0000	0.0000	28.0000	12.0000	216.0000	68.0000	8.0000	37522.0000	33833.0000	18.0000	4.0000
VIRSorter_Contig_2948-circular-cat_2	41982	4857.0000	2845.0000	4322.0000	4540.0000	4936.0000	3479.0000	3814.0000	3535.0000	5116.0000	3806.0000	1787.0000	9840.0000	6304.0000	5694.0000	3332.0000
VIRSorter_Contig_841-circular-cat_2	56996	6192.0000	6154.0000	7231.0000	8721.0000	11305.0000	5392.0000	99650.0000	23006.0000	61637.0000	28858.0000	15270.0000	44071.0000	22566.0000	35731.0000	28492.0000
VIRSorter_Contig_590-circular-cat_2	43618	2861.0000	2541.0000	2720.0000	990.0000	266.0000	478.0000	784.0000	650.0000	648.0000	523.0000	1306.0000	2971.0000	2907.0000	1517.0000	429.0000
VIRSorter_Contig_1414-circular-cat_2	64116	3613.0000	2481.0000	6140.0000	7609.0000	5853.0000	4280.0000	4433.0000	3083.0000	4464.0000	2296.0000	2276.0000	4770.0000	3405.0000	7320.0000	6273.0000
VIRSorter_Contig_3440-circular-cat_2	44170	2911.0000	1771.0000	2034.0000	2577.0000	5670.0000	3077.0000	1481.0000	1144.0000	1876.0000	953.0000	1464.0000	3825.0000	3158.0000	1246.0000	815.0000
VIRSorter_Contig_1470-circular-cat_2	45198	187.0000	124.0000	332.0000	255.0000	11528.0000	287.0000	524.0000	278.0000	605.0000	428.0000	177.0000	502.0000	294.0000	293.0000	237.0000
VIRSorter_Contig_1461-circular-cat_2	43168	1875.0000	1251.0000	1170.0000	1426.0000	6121.0000	4258.0000	269.0000	131.0000	134.0000	89.0000	1441.0000	121.0000	111.0000	4270.0000	2193.0000
VIRSorter_Contig_4231-circular-cat_2	42861	9111.0000	1267.0000	895.0000	870.0000	6916.0000	3249.0000	6935.0000	5070.0000	801.0000	752.0000	1482.0000	3603.0000	1251.0000	3885.0000	1812.0000
VIRSorter_Contig_1893-circular-cat_2	53518	3202.0000	1668.0000	924.0000	876.0000	5693.0000	6047.0000	1529.0000	870.0000	132.0000	117.0000	928.0000	37.0000	72.0000	1943.0000	1280.0000
VIRSorter_Contig_2668-circular-cat_2	48763	0.0000	0.0000	0.0000	0.0000	11.0000	0.0000	0.0000	2.0000	5637.0000	2044.0000	2.0000	125.0000	74.0000	0.0000	0.0000
VIRSorter_Contig_1225-circular-cat_2	41445	2952.0000	1684.0000	11.0000	56.0000	3839.0000	2769.0000	597.0000	354.0000	122.0000	50.0000	7.0000	172.0000	98.0000	14.0000	9.0000
VIRSorter_Contig_4532-circular-cat_2	40239	2281.0000	2317.0000	97.0000	173.0000	469.0000	950.0000	396.0000	624.0000	82.0000	168.0000	2122.0000	504.0000	725.0000	2473.0000	3505.0000
VIRSorter_Contig_2111-circular-cat_2	40708	131.0000	136.0000	78.0000	50.0000	810.0000	219.0000	2684.0000	460.0000	284.0000	195.0000	156.0000	10.0000	44.0000	12.0000	18.0000
VIRSorter_Contig_3860-circular-cat_2	37847	239.0000	54.0000	312.0000	254.0000	121.0000	121.0000	18594.0000	10674.0000	4073.0000	2585.0000	1708.0000	6864.0000	3697.0000	2085.0000	846.0000
VIRSorter_Contig_242-circular-cat_2	41641	3155.0000	196.0000	40.0000	40.0000	1444.0000	462.0000	169.0000	74.0000	178.0000	70.0000	48.0000	130.0000	894.0000	36.0000	66.0000
VIRSorter_Contig_687-circular-cat_2	35780	1082.0000	1149.0000	4766.0000	3459.0000	594.0000	825.0000	2950.0000	856.0000	1453.0000	315.0000	275.0000	544.0000	1425.0000	405.0000	315.0000
VIRSorter_Contig_430-circular-cat_2	47315	3804.0000	2090.0000	2121.0000	2469.0000	4109.0000	2432.0000	2709.0000	2042.0000	2149.0000	1318.0000	1527.0000	3178.0000	2656.0000	3105.0000	1691.0000
VIRSorter_Contig_362-circular-cat_2	13328	1970.0000	1112.0000	171.0000	249.0000	2534.0000	1748.0000	155.0000	77.0000	219.0000	140.0000	501.0000	7.0000	7.0000	228.0000	86.0000
VIRSorter_Contig_2181-circular-cat_2	41289	2148.0000	905.0000	345.0000	692.0000	2616.0000	1484.0000	4586.0000	448.0000	436.0000	407.0000	515.0000	522.0000	335.0000	1207.0000	247.0000
VIRSorter_Contig_3457-circular-cat_2	35285	657.0000	840.0000	266.0000	510.0000	554.0000	835.0000	414.0000	132.0000	1253.0000	201.0000	279.0000	2868.0000	785.0000	678.0000	268.0000
VIRSorter_Contig_2229-circular-cat_2	39402	3029.0000	1899.0000	2792.0000	4362.0000	880.0000	267.0000	2737.0000	1692.0000	1070.0000	643.0000	646.0000	3928.0000	2090.0000	4375.0000	3214.0000
VIRSorter_Contig_3463-circular-cat_2	52647	4188.0000	2175.0000	4595.0000	4752.0000	7754.0000	3854.0000	6206.0000	4693.0000	8670.0000	4541.0000	3111.0000	11393.0000	7450.0000	8346.0000	5405.0000
VIRSorter_Contig_2806-circular-cat_2	48049	420.0000	259.0000	2725.0000	2307.0000	7601.0000	1036.0000	9551.0000	5364.0000	62291.0000	20517.0000	242.0000	7744.0000	6247.0000	1110.0000	947.0000
VIRSorter_Contig_2206-circular-cat_2	47410	1210.0000	812.0000	2325.0000	3185.0000	1400.0000	1770.0000	5067.0000	2612.0000	3729.0000	1964.0000	1883.0000	6959.0000	2072.0000	1538.0000	986.0000
VIRSorter_Contig_2005-circular-cat_2	57997	2.0000	2.0000	14481.0000	14523.0000	4.0000	0.0000	5630.0000	5367.0000	4747.0000	2447.0000	8.0000	562.0000	244.0000	198.0000	385.0000
VIRSorter_Contig_2770-circular-cat_2	45703	2534.0000	1544.0000	214.0000	166.0000	1458.0000	1052.0000	2284.0000	1012.0000	9282.0000	4941.0000	546.0000	1878.0000	1128.0000	2941.0000	1068.0000
VIRSorter_Contig_3868-circular-cat_2	52149	8.0000	11.0000	256.0000	350.0000	241.0000	105.0000	17.0000	18.0000	85.0000	37.0000	118.0000	158.0000	230.0000	38.0000	59.0000
VIRSorter_Contig_1806-circular-cat_2	10905	18.0000	10.0000	4.0000	16.0000	20.0000	25.0000	18.0000	14.0000	28.0000	29.0000	5.0000	21.0000	27.0000	2.0000	1.0000
VIRSorter_Contig_1615-circular-cat_2	47315	171.0000	115.0000	161.0000	183.0000	269.0000	120.0000	206.0000	150.0000	155.0000	71.0000	53.0000	174.0000	126.0000	92.0000	68.0000
VIRSorter_Contig_594-circular-cat_2	38041	1116.0000	20523.0000	3.0000	2.0000	14.0000	72.0000	790.0000	85.0000	110.0000	24.0000	59.0000	6.0000	6.0000	0.0000	0.0000
VIRSorter_Contig_1243-circular-cat_2	66087	3154.0000	1684.0000	8438.0000	8255.0000	6044.0000	5081.0000	1580.0000	755.0000	1099.0000	702.0000	1234.0000	20121.0000	12561.0000	657.0000	387.0000
VIRSorter_Contig_4537-circular-cat_2	56041	2891.0000	1494.0000	160.0000	178.0000	3519.0000	1839.0000	145.0000	80.0000	341.0000	263.0000	1686.0000	504.0000	345.0000	11836.0000	7421.0000
VIRSorter_Contig_1589-circular-cat_2	42861	27.0000	15.0000	4.0000	4.0000	124.0000	22.0000	16.0000	13.0000	8.0000	16.0000	0.0000	13.0000	3.0000	11.0000	12.0000
VIRSorter_Contig_4278-circular-cat_2	62858	2350.0000	1365.0000	4833.0000	3735.0000	5127.0000	4155.0000	5384.0000	3335.0000	8727.0000	5333.0000	2196.0000	9858.0000	6342.0000	6968.0000	4117.0000
VIRSorter_Contig_280-circular-cat_2	39402	48.0000	46.0000	39.0000	89.0000	26.0000	8.0000	37.0000	20.0000	14.0000	11.0000	16.0000	56.0000	63.0000	66.0000	62.0000
VIRSorter_Contig_2143-circular-cat_2	49507	398.0000	19.0000	3400.0000	2921.0000	3778.0000	1703.0000	16418.0000	5212.0000	61477.0000	16293.0000	1537.0000	7791.0000	2658.0000	912.0000	909.0000
VIRSorter_Contig_2136-circular-cat_2	46115	241.0000	126.0000	497.0000	787.0000	125.0000	122.0000	7023.0000	2368.0000	1248.0000	377.0000	23.0000	142.0000	87.0000	147.0000	65.0000
VIRSorter_Contig_4103-circular-cat_2	63896	17377.0000	10604.0000	17.0000	23.0000	721.0000	611.0000	34.0000	13.0000	22.0000	42.0000	1399.0000	43.0000	21.0000	6320.0000	1718.0000
VIRSorter_Contig_2761-circular-cat_2	44363	176.0000	132.0000	210.0000	257.0000	298.0000	161.0000	197.0000	212.0000	4309.0000	2229.0000	273.0000	2227.0000	2211.0000	212.0000	200.0000
VIRSorter_Contig_19-circular-cat_2	46226	9359.0000	11448.0000	4086.0000	4213.0000	3581.0000	2981.0000	6680.0000	3253.0000	3342.0000	1038.0000	687.0000	801.0000	1402.0000	398.0000	328.0000
VIRSorter_Contig_1587-circular-cat_2	50850	11919.0000	94.0000	267.0000	474.0000	3374.0000	1169.0000	209.0000	34.0000	3315.0000	1863.0000	6797.0000	414.0000	170.0000	10655.0000	5930.0000
VIRSorter_Contig_1473-circular-cat_2	14775	465.0000	193.0000	218.0000	162.0000	1507.0000	844.0000	626.0000	411.0000	802.0000	633.0000	604.0000	304.0000	160.0000	740.0000	510.0000
VIRSorter_Contig_2970-circular-cat_2	11413	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	2.0000	196.0000	870.0000	0.0000	29.0000	12.0000	12.0000	0.0000
VIRSorter_Contig_1783-circular-cat_2	43168	18.0000	14.0000	6.0000	6.0000	38.0000	32.0000	2.0000	0.0000	0.0000	0.0000	18.0000	0.0000	0.0000	27.0000	20.0000
VIRSorter_Contig_305-circular-cat_2	44230	3138.0000	230.0000	404.0000	447.0000	829.0000	510.0000	442.0000	248.0000	395.0000	220.0000	256.0000	399.0000	331.0000	540.0000	251.0000
VIRSorter_Contig_866-circular-cat_2	61013	2799.0000	1995.0000	9144.0000	5963.0000	3567.0000	1639.0000	4403.0000	2892.0000	3471.0000	4183.0000	5028.0000	10370.0000	3377.0000	4984.0000	4343.0000
VIRSorter_Contig_351-circular-cat_2	24348	30.0000	29.0000	1.0000	10.0000	20.0000	4.0000	2.0000	6.0000	6.0000	2.0000	10.0000	12.0000	4.0000	0.0000	0.0000
VIRSorter_Contig_2758-circular-cat_2	38801	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_2800-circular-cat_2	16518	0.0000	0.0000	2.0000	8.0000	14.0000	2.0000	0.0000	2.0000	5491.0000	430.0000	4.0000	488.0000	296.0000	0.0000	0.0000
VIRSorter_Contig_266-circular-cat_2	74680	67.0000	41.0000	80.0000	87.0000	100.0000	53.0000	81.0000	68.0000	98.0000	98.0000	12.0000	36.0000	41.0000	54.0000	80.0000
VIRSorter_Contig_583-circular-cat_2	65182	867.0000	7177.0000	460.0000	552.0000	5740.0000	1629.0000	327.0000	316.0000	108.0000	142.0000	411.0000	4514.0000	1005.0000	91.0000	485.0000
VIRSorter_Contig_951-circular-cat_2	63686	16179.0000	8571.0000	6702.0000	6393.0000	26541.0000	16729.0000	16711.0000	8129.0000	28473.0000	14782.0000	9146.0000	22410.0000	21287.0000	20006.0000	7293.0000
VIRSorter_Contig_3872-circular-cat_2	35748	27.0000	30.0000	920.0000	1009.0000	56.0000	52.0000	168.0000	227.0000	2128.0000	1524.0000	104.0000	3223.0000	2233.0000	58.0000	44.0000
VIRSorter_Contig_3478-circular-cat_2	44162	746.0000	15.0000	12.0000	2.0000	8.0000	2.0000	1025.0000	392.0000	1274.0000	288.0000	0.0000	3522.0000	1662.0000	402.0000	1402.0000
VIRSorter_Contig_228-circular-cat_2	56999	307.0000	161.0000	142.0000	120.0000	259.0000	104.0000	1973.0000	543.0000	853.0000	860.0000	346.0000	536.0000	272.0000	1156.0000	451.0000
VIRSorter_Contig_355-circular-cat_2	40132	9878.0000	4439.0000	560.0000	1406.0000	2045.0000	3505.0000	4837.0000	4472.0000	248.0000	1434.0000	1184.0000	20.0000	56.0000	3031.0000	6012.0000
VIRSorter_Contig_2606-circular-cat_2	40119	58.0000	56.0000	303.0000	464.0000	530.0000	195.0000	2410.0000	861.0000	7239.0000	1794.0000	970.0000	3583.0000	2713.0000	1447.0000	1322.0000
VIRSorter_Contig_3839-circular-cat_2	52754	1066.0000	781.0000	1848.0000	2448.0000	406.0000	560.0000	14102.0000	1970.0000	3382.0000	3005.0000	2834.0000	3212.0000	4801.0000	2277.0000	3018.0000
VIRSorter_Contig_1899-circular-cat_2	45658	8209.0000	5783.0000	4619.0000	5917.0000	21845.0000	12510.0000	11694.0000	10929.0000	6300.0000	3832.0000	2961.0000	6034.0000	5153.0000	28236.0000	15974.0000
VIRSorter_Contig_965-circular-cat_2	65853	4120.0000	2215.0000	7812.0000	6959.0000	1122.0000	554.0000	1951.0000	1850.0000	566.0000	328.0000	2239.0000	4010.0000	4318.0000	5293.0000	3609.0000
VIRSorter_Contig_1757-circular-cat_2	40041	2100.0000	975.0000	414.0000	538.0000	7844.0000	5464.0000	302.0000	258.0000	12.0000	12.0000	1106.0000	354.0000	192.0000	2484.0000	1338.0000
VIRSorter_Contig_2949-circular-cat_2	57254	662.0000	276.0000	366.0000	370.0000	873.0000	455.0000	620.0000	405.0000	323.0000	179.0000	119.0000	217.0000	121.0000	402.0000	251.0000
VIRSorter_Contig_258-circular-cat_2	50850	84.0000	2.0000	19.0000	14.0000	47.0000	22.0000	0.0000	2.0000	48.0000	26.0000	43.0000	24.0000	6.0000	72.0000	58.0000
VIRSorter_Contig_3152-circular-cat_2	43408	176.0000	109.0000	86.0000	86.0000	183.0000	142.0000	221.0000	149.0000	232.0000	159.0000	122.0000	8329.0000	114.0000	212.0000	163.0000
VIRSorter_Contig_4046-circular-cat_2	58157	490.0000	244.0000	176.0000	418.0000	842.0000	244.0000	329.0000	430.0000	909.0000	560.0000	123.0000	1971.0000	577.0000	4852.0000	243.0000
VIRSorter_Contig_3010-circular-cat_2	81571	370.0000	101.0000	411.0000	563.0000	275.0000	388.0000	1727.0000	848.0000	1153.0000	8174.0000	142.0000	358.0000	377.0000	230.0000	364.0000
VIRSorter_Contig_348-circular-cat_2	59026	9553.0000	56.0000	206.0000	130.0000	874.0000	1690.0000	61.0000	52.0000	189.0000	51.0000	349.0000	1679.0000	187.0000	426.0000	279.0000
VIRSorter_Contig_2958-circular-cat_2	49507	40.0000	2.0000	202.0000	164.0000	276.0000	135.0000	542.0000	220.0000	2174.0000	636.0000	83.0000	461.0000	154.0000	51.0000	63.0000
VIRSorter_Contig_979-circular-cat_2	46236	53.0000	33.0000	36.0000	45.0000	111.0000	20.0000	22.0000	28.0000	28.0000	11.0000	25.0000	48.0000	45.0000	61.0000	72.0000
VIRSorter_Contig_3385-circular-cat_2	49356	38.0000	46.0000	311.0000	319.0000	16.0000	7.0000	19.0000	12.0000	442.0000	270.0000	260.0000	7170.0000	3870.0000	45.0000	68.0000
VIRSorter_Contig_937-circular-cat_2	61013	30.0000	12.0000	53.0000	52.0000	18.0000	2.0000	26.0000	20.0000	20.0000	40.0000	42.0000	48.0000	18.0000	32.0000	44.0000
VIRSorter_Contig_1623-circular-cat_2	51074	2105.0000	914.0000	388.0000	177.0000	6386.0000	2999.0000	1026.0000	289.0000	2702.0000	840.0000	893.0000	1022.0000	403.0000	577.0000	435.0000
VIRSorter_Contig_4521-circular-cat_2	47158	587.0000	558.0000	1062.0000	575.0000	2614.0000	575.0000	1161.0000	1056.0000	1456.0000	498.0000	248.0000	550.0000	871.0000	2210.0000	6739.0000
VIRSorter_Contig_51-circular-cat_2	40171	9394.0000	5179.0000	286.0000	330.0000	831.0000	5335.0000	225.0000	179.0000	69.0000	267.0000	29390.0000	85.0000	74.0000	95625.0000	62165.0000
VIRSorter_Contig_835-circular-cat_2	43264	99.0000	42.0000	46.0000	57.0000	91.0000	62.0000	54.0000	48.0000	30.0000	35.0000	28.0000	87.0000	87.0000	46.0000	20.0000
VIRSorter_Contig_2209-circular-cat_2	52753	22.0000	6.0000	21.0000	18.0000	38.0000	24.0000	200.0000	24.0000	85.0000	67.0000	44.0000	54.0000	47.0000	22.0000	41.0000
VIRSorter_Contig_862-circular-cat_2	57997	0.0000	0.0000	156.0000	197.0000	0.0000	0.0000	17.0000	48.0000	36.0000	17.0000	0.0000	8.0000	0.0000	2.0000	2.0000
VIRSorter_Contig_850-circular-cat_2	39467	2906.0000	2296.0000	3796.0000	4258.0000	2645.0000	1159.0000	2424.0000	2070.0000	3257.0000	2288.0000	1992.0000	6161.0000	3596.0000	3136.0000	2093.0000
VIRSorter_Contig_2753-circular-cat_2	48498	41.0000	16.0000	13.0000	20.0000	21.0000	1.0000	11.0000	3.0000	6132.0000	3189.0000	4.0000	26.0000	16.0000	9.0000	7.0000
VIRSorter_Contig_3635-circular-cat_2	10794	511.0000	266.0000	885.0000	669.0000	541.0000	215.0000	887.0000	637.0000	1116.0000	550.0000	276.0000	1391.0000	925.0000	563.0000	452.0000
VIRSorter_Contig_4351-circular-cat_2	51878	2293.0000	1727.0000	941.0000	1207.0000	1809.0000	1103.0000	1007.0000	974.0000	1241.0000	589.0000	664.0000	1476.0000	881.0000	4648.0000	3188.0000
VIRSorter_Contig_891-circular-cat_2	57254	165.0000	102.0000	158.0000	121.0000	175.0000	161.0000	212.0000	130.0000	78.0000	28.0000	28.0000	84.0000	24.0000	162.0000	69.0000
VIRSorter_Contig_4283-circular-cat_2	62822	2.0000	4.0000	79.0000	2.0000	66.0000	24.0000	146.0000	23.0000	106.0000	59.0000	59.0000	65.0000	55.0000	71.0000	43.0000
VIRSorter_Contig_2153-circular-cat_2	68197	205.0000	245.0000	88.0000	38.0000	55.0000	24.0000	137.0000	42.0000	13.0000	6.0000	18.0000	36.0000	88.0000	62.0000	22.0000
VIRSorter_Contig_3878-circular-cat_2	36670	1961.0000	1215.0000	3720.0000	3417.0000	5560.0000	4661.0000	5264.0000	2886.0000	8572.0000	4274.0000	2380.0000	6832.0000	5622.0000	4330.0000	2170.0000
VIRSorter_Contig_2822-circular-cat_2	56646	3471.0000	1701.0000	3094.0000	2979.0000	4720.0000	3930.0000	4232.0000	1402.0000	4853.0000	2226.0000	1449.0000	3235.0000	2301.0000	4336.0000	2826.0000
VIRSorter_Contig_2127-circular-cat_2	46833	1288.0000	310.0000	1122.0000	882.0000	4213.0000	9289.0000	19541.0000	1164.0000	3128.0000	890.0000	3302.0000	1953.0000	1369.0000	1019.0000	1546.0000
VIRSorter_Contig_2117-circular-cat_2	62822	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.0000	0.0000	0.0000	0.0000	0.0000	21.0000	0.0000	17.0000	0.0000
VIRSorter_Contig_390-circular-cat_2	10905	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_1028-circular-cat_2	16526	796.0000	390.0000	1859.0000	2442.0000	618.0000	367.0000	1299.0000	1003.0000	386.0000	317.0000	273.0000	1066.0000	859.0000	464.0000	373.0000
VIRSorter_Contig_2417-circular-cat_2	42995	34.0000	23.0000	50.0000	75.0000	66.0000	12.0000	37.0000	30.0000	90.0000	76.0000	42.0000	48.0000	49.0000	36.0000	51.0000
VIRSorter_Contig_276-circular-cat_2	43618	3.0000	1.0000	5.0000	3.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	7.0000	5.0000	3.0000	1.0000
VIRSorter_Contig_3836-circular-cat_2	43840	20.0000	24.0000	2292.0000	2495.0000	4.0000	2.0000	1414.0000	958.0000	3321.0000	2611.0000	4.0000	7065.0000	5104.0000	6.0000	17.0000
VIRSorter_Contig_826-circular-cat_2	35977	235.0000	487.0000	5690.0000	3554.0000	8564.0000	3945.0000	538.0000	647.0000	831.0000	1043.0000	8054.0000	791.0000	1861.0000	8053.0000	4736.0000
VIRSorter_Contig_3564-circular-cat_2	21431	952.0000	968.0000	308.0000	224.0000	725.0000	310.0000	570.0000	648.0000	1137.0000	490.0000	552.0000	1651.0000	605.0000	840.0000	401.0000
VIRSorter_Contig_812-circular-cat_2	62822	2.0000	2.0000	49.0000	0.0000	12.0000	12.0000	10.0000	8.0000	2.0000	12.0000	0.0000	3.0000	6.0000	2.0000	4.0000
VIRSorter_Contig_988-circular-cat_2	57926	0.0000	0.0000	2.0000	0.0000	1.0000	1.0000	2.0000	0.0000	3.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_1501-circular-cat_2	44174	514.0000	1149.0000	680.0000	476.0000	7045.0000	1262.0000	2991.0000	2756.0000	10090.0000	2191.0000	1259.0000	10836.0000	2798.0000	2789.0000	3180.0000
VIRSorter_Contig_1628-circular-cat_2	9980	987.0000	593.0000	16.0000	10.0000	935.0000	576.0000	38.0000	43.0000	14.0000	10.0000	456.0000	12.0000	12.0000	813.0000	614.0000
VIRSorter_Contig_3091-circular-cat_2	43120	20.0000	6.0000	1627.0000	703.0000	53.0000	92.0000	868.0000	1100.0000	371.0000	150.0000	7852.0000	694.0000	373.0000	1249.0000	822.0000
VIRSorter_Contig_2722-circular-cat_2	40184	2.0000	0.0000	38.0000	24.0000	14.0000	0.0000	547.0000	387.0000	5875.0000	1773.0000	0.0000	2.0000	0.0000	0.0000	2.0000
VIRSorter_Contig_3830-circular-cat_2	27062	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	2.0000	6.0000	2.0000	54.0000	20.0000	0.0000	0.0000
VIRSorter_Contig_1482-circular-cat_2	49119	72.0000	108.0000	740.0000	73.0000	5932.0000	42.0000	2325.0000	180.0000	50.0000	26.0000	32.0000	13.0000	758.0000	248.0000	199.0000
VIRSorter_Contig_1344-circular-cat_2	43483	167.0000	103.0000	152.0000	188.0000	5067.0000	152.0000	208.0000	719.0000	210.0000	205.0000	73.0000	302.0000	123.0000	276.0000	138.0000
VIRSorter_Contig_3931-circular-cat_2	48780	928.0000	273.0000	685.0000	760.0000	1614.0000	611.0000	2920.0000	1362.0000	4708.0000	2562.0000	855.0000	3076.0000	5451.0000	748.0000	638.0000
VIRSorter_Contig_2408-circular-cat_2	40921	14.0000	6.0000	20.0000	42.0000	46.0000	32.0000	63.0000	137.0000	23.0000	19.0000	41.0000	28.0000	2.0000	92.0000	31.0000
VIRSorter_Contig_892-circular-cat_2	36670	20.0000	12.0000	31.0000	22.0000	56.0000	31.0000	30.0000	38.0000	64.0000	28.0000	16.0000	72.0000	70.0000	46.0000	10.0000
VIRSorter_Contig_3050-circular-cat_2	69494	8.0000	6.0000	12.0000	6.0000	36.0000	13.0000	0.0000	0.0000	7.0000	24.0000	28.0000	3.0000	6.0000	25.0000	22.0000
VIRSorter_Contig_3063-circular-cat_2	53078	372.0000	110.0000	224.0000	490.0000	310.0000	150.0000	208.0000	58.0000	60.0000	124.0000	6408.0000	28.0000	44.0000	329.0000	98.0000
VIRSorter_Contig_4341-circular-cat_2	39402	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_3856-circular-cat_2	59855	1522.0000	717.0000	1796.0000	2664.0000	2030.0000	766.0000	4018.0000	2307.0000	11552.0000	6153.0000	1741.0000	7881.0000	5079.0000	4018.0000	2835.0000
VIRSorter_Contig_4530-circular-cat_2	40078	321.0000	177.0000	24.0000	24.0000	22.0000	2.0000	5864.0000	5005.0000	3631.0000	2292.0000	345.0000	62.0000	24.0000	9635.0000	3550.0000
VIRSorter_Contig_3072-circular-cat_2	40171	63.0000	32.0000	3.0000	7.0000	4.0000	34.0000	3.0000	2.0000	2.0000	0.0000	146.0000	0.0000	4.0000	554.0000	312.0000
VIRSorter_Contig_902-circular-cat_2	50855	964.0000	1076.0000	4896.0000	3538.0000	159.0000	82.0000	1305.0000	456.0000	995.0000	385.0000	377.0000	2267.0000	1999.0000	198.0000	121.0000
VIRSorter_Contig_4421-circular-cat_2	63283	1330.0000	766.0000	856.0000	1853.0000	9918.0000	3673.0000	4450.0000	1489.0000	565.0000	1442.0000	512.0000	1691.0000	1034.0000	6211.0000	2334.0000
VIRSorter_Contig_1788-circular-cat_2	40170	21.0000	6.0000	2.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	32.0000	0.0000	0.0000	134.0000	86.0000
VIRSorter_Contig_3822-circular-cat_2	48610	2068.0000	702.0000	369.0000	84.0000	2344.0000	88.0000	81.0000	222.0000	631.0000	226.0000	715.0000	6151.0000	4943.0000	1193.0000	40.0000
VIRSorter_Contig_2938-circular-cat_2	36670	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_304-circular-cat_2	56790	5059.0000	2803.0000	801.0000	1163.0000	2994.0000	1647.0000	269.0000	303.0000	28.0000	36.0000	230.0000	356.0000	279.0000	770.0000	328.0000
VIRSorter_Contig_4509-circular-cat_2	78723	25.0000	20.0000	41.0000	30.0000	73.0000	47.0000	47.0000	22.0000	27.0000	17.0000	18.0000	23.0000	28.0000	61.0000	52.0000
VIRSorter_Contig_2413-circular-cat_2	49552	91.0000	45.0000	40.0000	41.0000	38.0000	24.0000	86.0000	85.0000	15.0000	14.0000	15.0000	26.0000	19.0000	30.0000	35.0000
VIRSorter_Contig_1551-circular-cat_2	35977	64.0000	141.0000	352.0000	269.0000	576.0000	249.0000	119.0000	158.0000	165.0000	54.0000	321.0000	106.0000	187.0000	400.0000	258.0000
VIRSorter_Contig_3-circular-cat_2	60437	16933.0000	10038.0000	4883.0000	5000.0000	21991.0000	13639.0000	15509.0000	11020.0000	260.0000	148.0000	2760.0000	128.0000	108.0000	3920.0000	1797.0000
VIRSorter_Contig_1560-circular-cat_2	10905	0.0000	0.0000	1.0000	1.0000	2.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
VIRSorter_Contig_817-circular-cat_2	38801	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_1703-circular-cat_2	49678	11059.0000	7200.0000	8854.0000	10300.0000	7803.0000	5001.0000	6286.0000	4874.0000	7170.0000	2688.0000	2020.0000	12512.0000	9366.0000	3710.0000	1928.0000
VIRSorter_Contig_2653-circular-cat_2	66584	42.0000	15.0000	90.0000	82.0000	123.0000	62.0000	38.0000	41.0000	84.0000	83.0000	31.0000	59.0000	54.0000	121.0000	85.0000
